"","Date.and.Time.of.initial.call","Date.and.time.of.Ranger.response","Borough","Property","Location","Species.Description","Call.Source","Species.Status","Animal.Condition","Duration.of.Response","Age","Animal.Class","X311SR.Number","Final.Ranger.Action","X..of.Animals","PEP.Response","Animal.Monitored","Rehabilitator","Hours.spent.monitoring","Police.Response","ESU.Response","ACC.Intake.Number"
"627","8/31/18 9:00","8/31/18 9:30","Manhattan","Central Park","W 77st by Ladies' Pavillion","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1610274490","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"40061"
"628","8/29/18 8:30","8/29/18 8:31","Manhattan","Randall's Island Park","Urban Farms property","pet rabbit","Central","Domestic","N/A",0.25,"Adult","small mammals-non rvs","","Advised/Educated others",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"629","8/29/18 15:45","8/29/18 15:49","Manhattan","Central Park","59th St & 5th ave","raccoon","Central","Native","N/A",1.25,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"630","8/29/18 12:00","8/29/18 12:28","Manhattan","Central Park","E 83rd & E. Drive - the NW corner of The Met - in a closed lawn","raccoon","Central","Native","Unhealthy",1.75,"Adult","small mammals-rvs","1-1-1607621460","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39840"
"631","8/29/18 9:33","8/29/18 10:30","Manhattan","Tompkins Square Park","in a tree at Ave A & E 7th St","red tailed hawk","Public","Native","Unhealthy",2.75,"Juvenile","raptors","","Monitored Animal",1,FALSE,TRUE,"",1.5,FALSE,FALSE,""
"632","8/29/18 8:30","8/29/18 8:45","Manhattan","Central Park","Delacorte Theater, W 81st St and Central Park West","raccoon","Other","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1608669320","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39794"
"633","8/29/18 8:40","8/29/18 8:45","Manhattan","Central Park","Great Lawn Southeast, E 81st and 5th Ave","raccoon","Central","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1608669320","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39793"
"634","8/28/18 10:55","8/28/18 11:23","Manhattan","Central Park","67th & 5th ave - Balto statue","raccoon","Employee","Native","N/A",1.25,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"635","8/28/18 10:15","8/28/18 10:25","Manhattan","Central Park","CP Zoo- 64th & 5th ave - inside a trash can","raccoon","Central","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1607744950","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39704"
"636","8/24/18 20:37","8/25/18 10:15","Brooklyn","Prospect Park","West Drive by the lake shore Vanderbilt st","pigeon","Central","Native","DOA",1.5,"Adult","birds","1-1-1608627746","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"637","8/26/18 12:30","8/26/18 12:45","Manhattan","Central Park","Conservatory Garden 105th St. and 5th Ave.","dog","Employee","Domestic","Healthy",0.75,"Adult","domestic","1-1-1606769440","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39503"
"638","8/27/18 10:30","8/27/18 10:30","Manhattan","Central Park","86th st Transverse","raccoon","Other","Native","Unhealthy",2,"Juvenile","small mammals-rvs","1-1-1608583271","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39576"
"639","8/26/18 13:47","8/26/18 13:47","Manhattan","Central Park","Delacorte Theatre","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1605102820","ACC",2,FALSE,FALSE,"",NA,FALSE,FALSE,"39530, 39531"
"640","8/26/18 9:00","8/26/18 9:00","Manhattan","Colonel Charles Young Playground","W 144th & Malcom X Blvd.","red tailed hawk","Central","Native","N/A",1,"Adult","raptors","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"641","8/26/18 11:50","8/26/18 11:50","Manhattan","Inwood Hill Park","Blue Trail/ Payson Ave","deer","Observed by Ranger","Native","N/A",1,"Adult","deer","","Unfounded",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"642","8/25/18 17:30","8/25/18 17:45","Manhattan","Central Park","Dana Center","turtle","Conservancies/""Friends of"" Groups","Invasive","N/A",0.25,"Adult;#Juvenile;#Infant","terrestrial reptile or amphibian","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"643","8/25/18 7:30","8/25/18 9:30","Manhattan","Tompkins Square Park","close to East 7th and Ave A entrance","red tailed hawk","Public","Native","Unhealthy",6,"Juvenile","raptors","N/A","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"644","8/25/18 11:38","8/25/18 14:00","Manhattan","Central Park","Playground at E 76St","rabbit","Public","Domestic","Healthy",1.5,"Adult","domestic","1-1-1608742858","Monitored Animal",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"645","8/24/18 20:42","8/25/18 13:45","Queens","Baisley Pond Park","South end of park, along Baisley Blvd","bearded dragon","Central","Exotic","N/A",2,"Adult","terrestrial reptile or amphibian","1-1-1608597876","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"646","8/24/18 16:50","8/24/18 17:00","Manhattan","Central Park","Delecorte Theater, under the stage in the rafters","raccoon","Other","Native","DOA",1.5,"Juvenile","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"647","8/24/18 16:55","8/24/18 17:00","Manhattan","Central Park","Delacorte Theater, underneath the stage","raccoon","Other","Native","N/A",0.75,"Adult","small mammals-rvs","","Unfounded",2,FALSE,FALSE,"",NA,FALSE,FALSE,""
"648","8/24/18 15:15","8/24/18 15:25","Manhattan","Theodore Roosevelt Park","E85th and Columbus","raccoon","Central","Native","N/A",1,"Adult","small mammals-rvs","N/A","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"649","8/24/18 13:30","8/24/18 13:45","Manhattan","Central Park","East 90th on Bridal Path","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1606672910","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39304"
"650","8/24/18 7:20","8/24/18 8:40","Manhattan","Central Park","On lawn across from Bow Bridge and","raccoon","Conservancies/""Friends of"" Groups","Domestic","Unhealthy",1.5,"Adult","small mammals-rvs","N/A","Monitored Animal",1,FALSE,TRUE,"",1.75,FALSE,FALSE,""
"651","8/24/18 9:00","8/24/18 9:38","Manhattan","Central Park","East Drive and 84th Street, grassy area west of Museum, close to the road","raccoon","Conservancies/""Friends of"" Groups","Native","",0.5,"Adult","small mammals-rvs","1-1-16051904892","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39259"
"652","8/24/18 9:00","8/24/18 9:09","Manhattan","Central Park","W 79th Street Drive, west of the yard, inside garbage can by the sidewalk","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.5,"Adult","small mammals-rvs","1-1-6051904891","ACC",2,FALSE,FALSE,"",NA,FALSE,FALSE,"39257; 39258"
"653","8/23/18 9:25","8/23/18 9:25","Manhattan","Central Park","Reservoir - South Pumphouse - in the brush by the arch","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.25,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"654","8/23/18 16:00","8/23/18 0:00","Manhattan","Central Park","East Drive and East 70th","red tailed hawk","Conservancies/""Friends of"" Groups","Native","Injured",2,"Juvenile","raptors","1-1-605107551","Rehabilitator",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"655","8/23/18 14:00","8/23/18 14:06","Manhattan","Central Park","W 86St. & Bridlepath","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Infant","small mammals-rvs","1-1-1605107550","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39192"
"656","8/23/18 13:00","8/23/18 13:09","Manhattan","Central Park","Ramble near rustic house in shrubs","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1606327440","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39191"
"657","8/23/18 12:40","8/23/18 12:40","Manhattan","Central Park","Lasker Rink","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",1,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"658","8/23/18 10:00","8/23/18 10:10","Manhattan","Central Park","W 90th & Bridle Path (the Reservoir)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Infant","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"659","8/23/18 8:40","8/23/18 8:50","Manhattan","Central Park","Rumsey Playfield","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"1-1-1607314261"
"660","8/21/18 15:00","8/22/18 9:41","Queens","St. Michael's Playground","Basketball court","red tailed hawk","Other","Native","Unhealthy",4,"Juvenile","raptors","1-1-1607560027","Rehabilitator",1,FALSE,TRUE,"Bobby Horvath",1,FALSE,FALSE,""
"661","8/20/18 15:00","8/22/18 10:33","Queens","Kissena Corridor Park","Ballfield #2, 58th Ave + Peck Ave","chicken","Employee","Domestic","N/A",0.5,"Adult","domestic","1-1-1607560028","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"662","8/21/18 8:20","8/22/18 11:06","Queens","Underhill Playground","","gerbil","Employee","Domestic","N/A",0.25,"Adult","domestic","1-1-1607560029","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"663","8/22/18 8:30","8/22/18 9:45","Manhattan","Central Park","W 86th St and Central Park West","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.75,"Adult","small mammals-rvs","1-1-1604295801","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39000"
"664","8/22/18 13:50","8/22/18 14:00","Manhattan","Central Park","Lawn in front of Turtle Pond. Nearest cross street 5th Ave 79th Street","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1607314140","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39050"
"665","8/22/18 9:00","8/22/18 10:00","Brooklyn","Cadman Plaza Park","War Memorial","raccoon","Employee","Native","Healthy",0.5,"Adult","small mammals-rvs","","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"666","8/22/18 11:56","8/22/18 11:57","Manhattan","Central Park","Ramble - wooded trail north from Boathouse parking lot - E. Drive & 75th","raccoon","Central","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1607560023","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39015"
"667","8/22/18 11:14","8/22/18 11:23","Manhattan","Central Park","Ramble - Oak Bridge - W. Drive & 75th","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Juvenile","small mammals-rvs","1-1-1606672252","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"39014"
"668","8/21/18 15:41","8/21/18 15:45","Manhattan","Central Park","E 97th street transverse road","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1604778741","ACC",1,FALSE,FALSE,"",NA,TRUE,FALSE,"38927"
"669","8/21/18 14:43","8/21/18 14:45","Manhattan","Central Park","Oak Bridge","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1604778740","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38926"
"670","8/21/18 8:00","8/21/18 9:30","Manhattan","Central Park","The end of Litterary Walk near East 64th and East Drive","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1604273583","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38879"
"671","8/21/18 8:00","8/21/18 9:20","Manhattan","Central Park","Childrens Zoo. Nearest cross street is 5th Ave at East 65th","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1604618551","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38878"
"672","8/21/18 8:00","8/21/18 9:15","Manhattan","Central Park","North of Bow Bridge in the Ramble. Nearest Cross street is CPW and West 72nd","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1604273584","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38877"
"673","8/21/18 8:00","8/21/18 8:50","Manhattan","Cenral Park","West Drive West 75th near Oak Bridge","raccoon","Conservancies/""Friends of"" Groups","Native","",1.5,"Adult","small mammals-rvs","1-1-1604273585","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38876"
"674","8/21/18 8:00","8/21/18 8:40","Manhattan","Central Park","West Drive at West 79th. In front of the CPC Yard entrance","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1604273586","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38875"
"675","8/20/18 15:00","8/20/18 15:15","Manhattan","Central Park","W 77th st., Balcony bridge","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",1,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"676","8/20/18 13:20","8/20/18 14:00","Manhattan","Central Park","85th Street Transverse, East of Central Park Precinct","raccoon","Other","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1605183191","ACC",1,FALSE,FALSE,"",NA,TRUE,FALSE,"38808"
"677","8/20/18 9:00","8/20/18 10:00","Manhattan","Central Park","Loeb Boathouse","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.25,"Adult","small mammals-rvs","1-1-1604583561","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38767"
"678","8/20/18 11:15","8/20/18 0:35","Manhattan","Central Park","Delecorte theater/ sec 4","raccoon","Other","Native","N/A",1,"Juvenile","small mammals-rvs","1-1-1605102041","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"679","8/20/18 10:00","8/20/18 10:00","Manhattan","Central Park","85th st. and East Drive","raccoon","Other","Native","Healthy",0.5,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"680","8/20/18 11:15","8/20/18 11:35","Manhattan","Central Park","Delacorte Theater/ Sec 4 entrance","raccoon","Other","Native","Healthy",1,"Juvenile","small mammals-rvs","1-1-1605102041","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"681","8/20/18 9:00","8/20/18 9:20","Manhattan","Central Park","E 94th St. & 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Juvenile","small mammals-rvs","1-1-1598977690","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38755"
"682","8/19/18 16:30","8/19/18 16:30","Staten Island","Midland Beach","Midland Beach off of Father Capodanno blvd between Midland and Hunter","black backed gull","Employee","Native","Unhealthy",1.5,"Adult","birds","1-1-1606326980","ACC",1,TRUE,FALSE,"",NA,FALSE,FALSE,"38713"
"683","8/19/18 13:00","8/19/18 13:00","Manhattan","Central Park","85th and East Drive","raccoon","Other","Native","Healthy",1,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",NA,TRUE,FALSE,""
"684","8/19/18 13:20","8/19/18 13:30","Manhattan","Central Park","Delacorte Theater","raccoon","Employee","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1604222811","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"46986"
"685","8/19/18 11:40","8/19/18 12:10","Manhattan","Central Park","West 77th and the West drive, near Oakbridge","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Juvenile;#Adult","small mammals-rvs","1-1-1605149720","ACC",2,FALSE,FALSE,"",NA,FALSE,FALSE,"38672"
"686","8/19/18 9:30","8/19/18 9:30","Manhattan","Central Park","W 75th & West Drive","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",1,"Adult","small mammals-rvs","","Unfounded",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"687","8/19/18 9:00","8/19/18 9:00","Manhattan","Central Park","Arthur Ross Pinetum","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Infant","small mammals-rvs","1-1-1604754121","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38647"
"688","8/18/18 16:30","8/18/18 16:30","Manhattan","Central Park","West Drive at West 72nd. On the pedestrain path","raccoon","Observed by Ranger","Native","Unhealthy",0.15,"Adult","small mammals-rvs","N/A","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"689","8/18/18 16:00","8/18/18 16:10","Manhattan","Central Park","Inside Delacorte Theater Seating area. Nearest Cross Street West 81st and CPW","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1605107152","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38616"
"690","8/18/18 14:00","8/18/18 14:15","Bronx","Pelham Bay Park","By dog run","raccoon","Employee","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1605107150","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"46837"
"691","8/17/18 17:05","8/18/18 11:01","Manhattan","Central Park","Reservoir - 86th & E. Drive - south pump house - between fence and waters edge","raccoon","Central","Native","Unhealthy",2,"Juvenile","small mammals-rvs","1-1-1605153181","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38590"
"692","8/17/18 12:00","8/17/18 15:10","Queens","Rockaway Beach and Boardwalk","Beach 55th St and surf, near shoreline outside of plover site","gull","Employee","Native","Injured",3.5,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"693","8/17/18 8:30","8/17/18 9:30","Manhattan","Central Park","West 79th West Drive at the top steps near Shakespheare Garden","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1605101944","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38474"
"694","8/17/18 9:00","8/17/18 9:30","Manhattan","Central Park","West 79th and West Drive across from 79th St Yard entrance and Swedish Cottage. Nearest cross street Central Park West at West 79th","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1605101944","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38473"
"695","8/17/18 13:00","8/17/18 14:15","Manhattan","Central Park","Ramble Shed. East 79th 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","N/A","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"696","8/17/18 13:00","8/17/18 14:00","Manhattan","Central Park","Balton Statue. East 65th and 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1605107061","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38513"
"697","8/16/18 14:30","8/17/18 15:00","Brooklyn","Marine Park","S/E corner of Burnett Street and Avenue U","squirrel","Public","Native","Unhealthy",3,"Infant","small mammals-non rvs","1-1-1605101941","Rehabilitator",4,FALSE,TRUE,"Wild Bird Fund",1,FALSE,FALSE,""
"698","8/16/18 9:30","8/16/18 9:45","Manhattan","Inwood Hill Park","Bolton Rd","white tailed deer","Employee","Native","Healthy",0.75,"Adult","deer","n/a","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"699","8/16/18 14:50","8/16/18 15:10","Manhattan","Central Park","96th Street Transverse entrance/ near playground","raccoon","Conservancies/""Friends of"" Groups","Native","",1,"Adult","small mammals-rvs","1-1-1604583422","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38397"
"700","8/16/18 15:00","8/16/18 15:15","Manhattan","Central Park","79 street transverse road, east side","raccoon","Public","Native","Healthy",1.5,"Juvenile","small mammals-non rvs","1-1-1604583423","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38398"
"701","8/16/18 13:20","8/16/18 13:25","Manhattan","Central Park","Loeb Boathouse","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1605148960","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38388"
"702","8/16/18 11:00","8/16/18 11:00","Manhattan","Central Park","Loeb Boathouse. Cross Street West 72nd and 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","N/A","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"703","8/16/18 9:30","8/16/18 10:45","Manhattan","Central Park","Tennis House","raccoon","Employee","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1601184830","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38356"
"704","8/16/18 8:00","8/16/18 9:10","Manhattan","Central Park","The Great Lawn Ball Fields between field 3 and 5","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Juvenile","small mammals-rvs","","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"705","8/16/18 8:00","8/16/18 9:55","Manhattan","Central Park","Delacorte Theater","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1601184835","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"38343"
